Entity,Year,Unsafe_water_source,Unsafe_sanitation,Household_air_pollution_from_solid_fuels,Child_wasting,Low_birth_weight_for_gestation,Secondhand_smoke,Alcohol_use,Drug_use,Diet_low_in_fruits,Unsafe_sex,High_fasting_plasma_glucose,High_body_mass_index,High_systolic_blood_pressure,Smoking,Iron_deficiency,Vitamin_A_deficiency,Low_bone_mineral_density,Air_pollution,Outdoor_air_pollution,Diet_high_in_sodium,Diet_low_in_whole_grains
Germany,2000,22.57827466,23.93835362,1278.991705,89.89844742,1305.75175,9153.954928,56844.01786,5316.856553,35255.00156,3754.457421,129644.2658,90997.13094,211884.1153,154033.3218,14.00734491,1.309871488,4282.084289,45943.84528,45336.52,31725.75279,48357.03396
Germany,2001,24.21263327,25.90228421,1179.913081,93.83003555,1250.861508,8880.617623,55443.0613,5313.989601,34592.12846,3594.165059,127310.8451,90323.46986,204995.8184,148490.1459,11.92535308,1.321699835,4242.671065,44826.81653,44308.66,31058.26803,47034.83019
Germany,2002,29.08413407,28.11872116,1138.141316,98.5453058,1214.667452,8826.087833,55266.05768,5333.977581,34691.68829,3526.439498,127622.5734,91497.40237,202565.3626,145572.2615,10.61323213,1.300516718,4317.931328,44802.63376,44336.72,30864.1965,46769.92899
Germany,2003,36.66160192,34.89819864,1069.833263,107.9647952,1224.601666,8750.51904,55558.48981,5402.170441,34587.35546,3439.206549,126706.8037,92196.43371,198815.6732,142674.5519,11.30058376,1.351327385,4396.430604,44492.3428,44102.42,30610.00438,46085.00642
Germany,2004,44.79233811,41.95393661,965.2229184,115.1304163,1187.985526,8353.714516,54072.16711,5307.493855,33273.45504,3296.062313,121972.4421,89945.49912,188778.383,135525.2419,11.90773335,1.354996115,4363.531943,42515.20699,42209.33,29366.22834,43719.97155
Germany,2005,55.1302579,50.73568455,906.430825,124.6050967,1109.6111,8224.993082,53438.86354,5301.23136,32869.52148,3225.146808,121160.1503,89730.52478,184221.0363,133016.6251,10.81775604,1.305154044,4456.193255,41909.27692,41667.61,28843.10174,42696.3152
Germany,2006,66.96589609,60.52611563,839.8054509,133.8757816,1085.106129,8059.206902,52603.51901,5317.175543,32148.83662,3162.405628,120396.8081,88981.02434,179323.8844,130970.1172,11.49539063,1.287088092,4523.315393,41223.56953,41056.1,28128.87532,41339.64052
Germany,2007,81.29614544,72.13968486,792.0382935,146.621075,1112.764409,8023.313605,51821.63601,5393.299502,31759.45916,3114.86389,122248.2954,89296.91121,177258.8413,130442.405,10.2106889,1.342994266,4629.091675,41233.01773,41134.38,27765.19118,40642.15868
Germany,2008,95.43867305,82.97946466,741.5350873,161.6399515,1022.677847,8059.309118,51039.44959,5516.903712,31686.81145,3126.345448,126078.3285,90293.05951,177362.3001,131194.6543,10.22249242,1.266399958,4851.507014,41747.36724,41729.15,27661.43511,40454.87433
Germany,2009,107.7532949,92.26537864,720.719648,179.5747818,984.038808,8159.089869,50237.83181,5618.850261,31985.70305,3126.172237,130921.3487,92098.25397,179343.9348,132902.5104,9.775011066,1.223716352,5111.993946,42695.77447,42741,28387.58834,40737.03847
Germany,2010,115.842876,97.49260161,670.527002,201.4944017,965.0847802,8126.893509,49391.84508,5677.128906,31819.20123,3112.509793,134042.3136,93197.7431,182888.3146,133077.8401,10.08039822,1.174351909,5380.55959,43020.64633,43148.02,29087.82072,40517.2321
Germany,2011,118.4482074,97.70721011,647.8407758,222.7107094,958.1662642,8040.490025,48411.88772,5677.291461,31532.91291,3144.742742,136171.4522,93969.29298,186612.2769,132682.906,8.950103565,1.162856852,5640.615533,42329.99281,42481.06,29736.58773,40266.18872
Germany,2012,121.1864833,98.25367767,643.6992917,243.92335,902.8651648,7948.574943,47612.62017,5694.779912,31302.94784,3045.994342,138090.3007,94318.05235,187508.5408,132441.776,8.352996628,1.047043756,5867.227135,40821.47102,40954.24,30121.04458,40017.90084
Germany,2013,126.3770178,100.4064918,634.5121543,274.7966567,924.1723378,8084.659539,47691.73073,5859.018683,31922.10137,3091.075157,143396.8173,97151.3732,193346.1283,135305.4601,8.723078638,1.068673931,6245.534105,41418.60621,41582.34,31160.54148,41009.83628
Germany,2014,125.1877027,97.76310227,595.4097919,298.1053096,951.7154793,7862.463735,46462.47665,5894.181314,31137.48064,2984.825053,143198.8575,96663.38637,191703.3113,133343.4827,8.093752175,1.058054739,6404.38536,40096.48119,40284.78,30956.24325,40205.91144
Germany,2015,128.8971784,99.37295151,614.9139753,339.0434775,1005.336827,8140.303624,47230.06115,6216.639884,32360.65452,3070.472258,151560.3318,101401.4946,201665.7686,138359.2424,7.760362584,1.112828288,6849.912074,42199.97944,42424.72,32469.55554,42278.41219
Germany,2016,123.5422172,94.16101963,624.3820608,324.5127914,975.0388145,8289.518179,47417.40344,6519.590925,33299.8184,3091.352314,156948.8267,104193.2393,207662.3186,141980.8274,8.093924114,1.067627116,6942.534571,42031.67515,42229.3,33516.01477,43873.95749
Germany,2017,116.6379186,88.07582295,599.1877939,309.6430756,956.0583462,8161.016341,46903.60379,6660.275307,32787.56367,3050.634662,155360.0249,103098.5621,204630.2292,141530.7646,7.943063973,1.068476378,6791.581421,41838.76759,42060.97,33036.69646,43426.7268
Greece,1990,0.176993359,0.908538179,307.1110863,16.11452517,419.6287702,2846.734196,7209.959538,200.7332146,2504.980399,326.3916103,11394.53047,8589.00113,24967.23868,21069.10223,1.605173432,1.768172438,366.1478432,5889.644499,5661,2980.29368,7900.569402
Greece,1991,0.145299962,0.707681227,281.3265819,14.22625942,378.8687219,2834.416725,7136.081599,224.440393,2498.586294,325.5890638,11573.52853,8904.017801,25148.2494,21593.57292,1.590841721,1.43767707,345.5492522,5972.466536,5769.3,3046.213721,8037.942713
Greece,1992,0.13205069,0.59233951,262.2917346,13.3222797,360.6324888,2849.018497,6977.044854,257.81463,2498.695943,344.8197981,11843.43258,9289.033047,25516.24805,22079.78214,1.807350396,1.255884637,337.237411,6076.977079,5893.27,3132.77856,8206.431859
Greece,1993,0.12387753,0.511329719,232.0848694,13.56304494,361.5783912,2748.019559,6641.434335,274.7443923,2418.992989,334.2134237,11598.32959,9264.653142,24807.75138,21859.39257,0.964501932,1.272464815,327.4590439,5938.379363,5783.51,3118.753729,8011.738592
Greece,1994,0.116582563,0.442673349,211.755065,14.02343363,354.24457,2711.18537,6390.886921,313.1759621,2436.131863,324.8515553,11566.93608,9392.370551,24577.58161,21961.94302,1.159480337,1.314843522,324.4766132,5917.202966,5782.56,3161.151408,7980.511838
Greece,1995,0.11418042,0.397920154,196.0993528,14.84925653,348.8433367,2717.320898,6195.91554,351.0758738,2437.990624,317.3437761,11682.45001,9642.866849,24627.70952,22298.12373,0.977634307,1.419570578,318.5553053,5970.595206,5852.65,3268.423661,8076.727506
Greece,1996,0.115298727,0.367805488,181.7996646,14.91462339,330.0250301,2733.310141,5983.54276,384.9838611,2433.76767,314.0914079,11844.29114,9930.962177,24674.11968,22629.39145,1.462386243,1.440473419,310.1333413,6057.260381,5954.73,3351.810489,8155.326291
Greece,1997,0.118082978,0.343650553,165.4117392,15.06019244,309.4830669,2705.123228,5645.15376,406.7355247,2373.01756,299.0355439,11775.34647,10022.10643,24283.86622,22587.77451,1.059288882,1.456044778,308.1753281,6024.085135,5937.51,3409.940578,8079.462308
Greece,1998,0.125086647,0.330948212,152.9700969,15.43448652,302.8506983,2755.062688,5382.02231,431.1298316,2367.458292,309.9125058,12000.0569,10344.66368,24581.45604,22997.71213,1.953859014,1.530057402,308.9721093,6137.956976,6064.17,3541.438714,8225.330449
Greece,1999,0.135718609,0.326610419,143.8649614,14.95841307,282.5851709,2799.960231,5280.958782,458.9777529,2400.9017,311.5791012,12325.18252,10708.64495,24874.0047,23526.01201,1.800495498,1.492001077,314.7383655,6263.335099,6201.21,3657.090338,8317.88224
Greece,2000,0.148826911,0.327959171,134.6208755,14.43153388,252.2226387,2799.827556,5158.062886,483.8957138,2363.132691,300.5112146,12482.22926,10852.37985,24806.72533,23617.31036,1.289561722,1.444150036,334.9794236,6294.521423,6243.84,3707.392937,8283.388714
Greece,2001,0.164990265,0.334645261,123.7812025,14.03359581,232.2875019,2789.522262,5087.101442,505.4061339,2313.908313,290.6363791,12630.99093,11034.77194,24581.50689,23519.9841,1.751497213,1.409076319,325.8073247,6322.582872,6284.94,3728.706019,8244.317587
Greece,2002,0.182052786,0.354753236,116.8921544,14.21745974,227.9612266,2797.318016,4950.444695,493.7609953,2271.085284,312.1344196,12958.53629,11295.90958,24732.07103,23243.15087,1.542039843,1.452340507,326.5449144,6372.08211,6343.21,3763.643934,8263.058113
Greece,2003,0.200682081,0.377896259,112.736785,13.38742997,199.6342215,2853.069637,4996.672201,508.152872,2286.312848,316.8807554,13510.21657,11769.29894,25200.21312,23556.81956,1.721331609,1.386172578,331.7655612,6548.069101,6527.11,3880.501359,8434.028023
Greece,2004,0.222445712,0.405139171,107.3988285,13.87289966,197.6906833,2869.239116,5031.136045,537.2527518,2273.696496,322.8155298,13872.09909,12044.07362,25200.08402,23634.64598,2.123371428,1.477002937,338.4554965,6629.961781,6618.49,3930.170401,8431.198949
Greece,2005,0.245558693,0.436848246,100.1122554,13.68902326,189.5291241,2818.069461,4985.717658,557.8218189,2238.09723,321.9395513,13965.6934,11955.27246,24672.66325,23353.70977,1.511224138,1.485526592,340.8526527,6577.456905,6577.9,3873.440788,8230.894033
Greece,2006,0.271978223,0.473896576,93.05456153,13.05746045,180.9354837,2745.352863,4825.9215,551.7442747,2176.8898,318.725469,14081.68348,11748.39149,24018.97928,23015.85888,1.617596583,1.441877435,323.2280094,6535.92433,6551.21,3788.99166,7978.049717
Greece,2007,0.314869909,0.538009482,91.80175897,12.15656864,173.3091179,2814.240324,4923.282861,570.5748872,2217.037836,343.455813,15017.93342,12181.15374,24676.24171,23956.80334,2.179800516,1.363826036,328.1058129,6862.713532,6894.85,3900.773451,8214.683655
Greece,2008,0.350451533,0.585576806,85.80454517,11.182835,157.3749562,2732.752103,4775.673315,547.0608546,2155.415668,337.8011433,15387.43104,11945.45771,23959.12413,23608.55182,1.093783675,1.229777282,323.7645881,6786.205499,6827.33,3789.458254,7939.425866
Greece,2009,0.39141702,0.639659118,81.48942091,10.99495865,163.5264382,2649.676305,4713.16585,551.3683386,2137.685043,338.0725425,15468.1432,11744.89514,23343.94763,23501.25375,2.582225037,1.253759279,310.1859786,6739.227595,6793.69,3783.584031,7756.031035
Greece,2010,0.446659986,0.714619205,76.98216657,11.29638071,165.5249927,2616.866277,4493.045937,515.7827273,2170.253487,347.8219895,15773.55026,11708.69737,23197.50056,23158.78007,2.762906707,1.308492409,303.1886318,6733.900485,6799.6,3825.957537,7649.427987
Greece,2011,0.518992753,0.819500944,76.43354144,10.0863075,144.4422922,2672.688825,4540.107543,497.7462297,2329.589885,353.4962736,16477.10238,12007.93834,23677.64532,23810.78416,2.366652942,1.153794734,313.3251851,7115.366903,7196.08,3951.005166,7791.179432
Greece,2012,0.607063831,0.954453076,77.71166682,8.931838947,128.238328,2714.239306,4556.742845,485.8179688,2507.80817,371.8864246,17214.29893,12289.92752,24145.27447,24264.5207,1.880787467,1.000822239,327.5523497,7078.036752,7158.15,4067.352172,7908.078478
Greece,2013,0.702699769,1.098119275,76.17087905,9.273298855,134.5098678,2614.024818,4369.515606,451.5303219,2533.612458,363.2157478,17022.60871,11923.356,23219.59704,23502.36304,1.449799544,1.055037412,334.1369065,6758.138239,6832.49,3945.375368,7545.034472
Greece,2014,0.870008187,1.359728189,74.61174335,9.953800209,139.9473455,2587.421622,4456.232188,457.3528652,2541.80292,359.0813846,17312.70592,11795.95301,23018.17383,23406.44166,1.475774624,1.142580141,358.7223231,6652.966354,6721.26,3904.162059,7366.114556
Greece,2015,0.947270599,1.489297153,73.64031346,9.985059375,141.1748721,2635.908816,4626.939392,475.7625388,2709.96502,356.8125832,18071.63619,12007.00943,23714.06645,24029.79493,1.417147602,1.127067523,396.1753208,6903.371697,6979,4006.2117,7538.569188
Greece,2016,0.877619254,1.391232268,78.32167702,10.43575742,143.4449663,2659.260711,4532.913198,473.1317197,2887.399281,354.9147434,18811.37886,12223.4322,24669.67672,24208.7995,1.64097993,1.168879022,388.5587629,6806.26068,6876.1,4170.461486,7835.931702
Greece,2017,0.853371501,1.356160898,78.06931686,9.32539183,127.4499313,2692.009115,4500.040462,481.1211148,3012.531449,356.4507722,19419.93206,12381.18763,25439.94531,24401.28492,1.60557044,1.003594161,395.39065,6943.88579,7018.09,4311.091014,8065.705714
Hungary,1990,6.406960904,4.745094657,4422.56197,68.91452572,771.7685227,3589.708442,23626.30032,493.1406211,9321.669042,864.6314535,22730.43532,21173.99299,49378.46913,33204.42345,4.527659207,12.23424276,1725.67039,11167.08833,6908.09,31614.57183,12082.37666
Hungary,1991,6.236528239,4.607235481,4279.575435,68.2261208,777.3117677,3497.811169,23407.01123,518.7556277,9280.393899,888.3160239,22294.81041,21130.64126,48747.26046,32919.51186,3.380750347,12.00613142,1691.40162,10963.49266,6842.36,31072.96216,11979.99107
Hungary,1992,5.899703217,4.315223878,4234.36758,59.02403868,667.8043608,3576.321667,24365.52524,568.313228,9695.879537,914.6372005,22805.38245,22002.95499,50042.07316,34290.98124,2.936588035,10.14283877,1711.090645,11244.73687,7171.07,31796.79881,12450.52214
Hungary,1993,5.544150004,4.012019027,4133.152935,52.15451664,578.9040572,3558.680161,24470.08314,602.086691,9813.185933,975.8952812,22885.29279,22290.88611,50157.74692,34533.95893,4.02303853,8.771333351,1687.970783,11218.14971,7243.35,31320.75346,12564.16503
Hungary,1994,5.568665404,3.983904053,3840.326983,46.88548912,524.7207177,3434.652528,23952.27821,616.5617949,9517.191435,916.5966357,22355.08384,21819.21095,48646.97026,33790.89392,2.757062467,7.738068639,1625.978204,10815.00188,7125.89,29847.73171,12229.72603
Hungary,1995,5.793468659,4.079462923,3621.771561,40.71240403,477.2904722,3372.309497,23358.44977,619.2393608,9434.429592,914.8938159,22438.48818,21669.79374,48239.91009,33196.32638,3.12494098,6.532622547,1609.149833,10571.68808,7095.05,28921.80328,12105.92912
Hungary,1996,5.671780138,3.935179142,3296.721238,38.27542908,441.4658012,3209.414666,22053.20359,601.1970944,9048.192708,849.9163129,21988.71484,20863.53547,46335.93298,31588.75567,2.463717297,5.920123463,1529.282159,10007.65242,6845.25,27072.11634,11573.14891
Hungary,1997,6.039127918,4.132921761,3149.310841,34.23977768,402.6686127,3168.512884,21546.01147,600.0317692,8977.212166,841.0826971,22214.81228,20860.9601,45743.23793,31099.54557,3.06992166,5.042995232,1488.683967,9785.543556,6763.2,25964.30949,11450.05773
Hungary,1998,5.873659671,3.973594693,3063.0838,32.85029921,383.7678458,3223.695941,21795.64673,617.8750153,9171.662327,826.7059886,23064.79788,21386.02966,46274.63512,31550.79686,1.696011854,4.658281394,1473.917881,9843.406606,6904,25471.94286,11659.72977
Hungary,1999,5.630207584,3.765217425,2953.666176,30.24005186,355.852375,3244.247878,21501.76318,613.8415848,9199.436437,832.8218023,23675.26105,21600.51011,46326.60948,31640.51373,1.415392146,4.067466488,1454.73373,9820.831378,6989.64,24546.60333,11696.6972
Hungary,2000,5.644032809,3.723167927,2654.000089,30.595977,367.0536842,3057.249762,20064.39031,583.9810222,8630.479754,779.0843871,22766.54875,20466.08551,43640.13471,29956.17445,1.937477937,4.162404201,1369.90113,9191.429753,6649.76,22194.40895,10952.64456
Hungary,2001,5.229786556,3.406013529,2453.187284,25.96523177,336.156753,2950.99863,19251.09956,561.4405156,8294.406931,739.6187665,22287.55638,19801.8456,42093.88515,29265.9168,1.510244998,3.33224202,1315.776191,8877.076791,6530.89,20484.83849,10503.22297
Hungary,2002,5.664222687,3.559626146,2371.656402,23.73294618,309.4528629,2960.723157,19171.75715,553.8968025,8241.703307,716.9795559,22696.22489,20012.01879,42240.20615,29545.74376,1.721781182,2.987872317,1284.5672,8963.849222,6701.91,19586.08327,10496.02668
Hungary,2003,5.770736617,3.503432132,2340.245552,23.59302569,293.0132319,2993.311996,19198.57597,549.027233,8226.241303,700.8673055,23233.25136,20396.56226,42683.05723,29986.76543,1.560141485,2.927771423,1236.496926,9153.380753,6929.65,18764.57559,10575.56526
Hungary,2004,6.547530171,3.841319358,2250.696458,22.83079999,266.6530463,2941.942451,18768.00794,539.5862196,8024.629379,681.8896664,23036.51304,20213.8998,41940.60949,29619.49367,1.32170532,2.766490503,1141.598578,9083.217648,6952.72,17386.84556,10361.68959
Hungary,2005,8.497562037,4.824164978,2264.699112,23.75411904,244.395973,3002.918674,18851.06909,535.2416277,8038.086396,654.9204775,23660.61159,20742.1607,42672.66063,30110.19441,1.490349068,2.788012617,1058.502857,9357.889282,7224.58,16704.44299,10529.90642
Hungary,2006,10.58199561,5.961539202,2164.896527,22.84596819,227.5739488,2923.42551,18150.59386,522.639177,7718.608137,619.1202472,23188.36592,20306.05379,41624.71403,29505.01244,1.720643875,2.593912716,979.0454871,9197.304565,7168.97,15392.76159,10187.91579
Hungary,2007,13.04736934,7.292777728,2125.440434,22.91178858,221.8226135,2921.174984,17546.33044,517.0866387,7640.449918,611.1745361,23385.62589,20410.82493,41855.70233,29594.71285,1.924988191,2.4731674,954.8432329,9283.612409,7302.23,14548.29937,10186.48194
Hungary,2008,16.31461086,9.045080873,1992.877615,21.89683375,207.3791336,2811.236759,16354.34759,498.8609109,7320.747254,525.5725156,22842.40764,19839.13656,40810.56113,28740.56317,2.416484474,2.269107183,913.652872,9027.383032,7179.21,13381.06337,9841.124965
Hungary,2009,23.65022376,13.0120113,1980.679029,20.97732202,187.4911372,2800.378015,15626.82208,487.9979412,7324.865503,533.3174543,23080.49506,19947.06654,41258.18555,28758.85144,2.386399597,2.124950506,904.8164046,9094.930674,7264.72,12734.09246,9880.156207
Hungary,2010,32.19886049,17.56857192,1931.637035,20.97571324,175.0008525,2736.994413,14818.28529,463.2393616,7161.542063,524.5529669,22948.25867,19752.27641,41029.97619,28123.56721,2.135616181,2.163259268,885.7534191,8963.865328,7185.06,11942.43986,9738.726367
Hungary,2011,44.44791425,23.37992319,1859.128047,21.26251229,163.5554332,2683.52322,14124.46725,437.8525455,7000.529545,563.9276796,22786.80687,19634.83042,40780.82888,27509.66701,1.695845315,2.245477462,874.2296513,8896.247667,7193.4,11217.89472,9597.164613
Hungary,2012,58.63640934,29.90907968,1887.210481,22.19479475,159.9938472,2643.232832,13699.87798,420.6726999,6908.359311,567.2078906,22723.01574,19592.11328,40762.58031,27056.336,1.672991892,2.361991314,862.9700643,8576.098627,6842.25,10704.39739,9522.08399
Hungary,2013,68.97818155,34.05498468,1827.591234,22.90663501,160.1438925,2543.529586,13079.741,398.2611802,6646.596322,539.6227147,22131.37687,19150.87078,39835.92531,26021.71323,1.878170829,2.528014936,840.6668346,8296.752009,6621.93,10028.01755,9209.819673
